gain,mean_pop_count,mean_cell_activity,active_frac,silent_frac,n_avalanches,pop_var,pop_cv,branching_ratio_regression,branching_ratio_mean,lag1_autocorr,autocorr_time_s,av_size_q99,av_size_q99_q50,av_dur_q99_bins,av_dur_q99_q50,rough_size_slope,rough_size_r2,rough_duration_slope,rough_duration_r2
0.4,53.805625,0.026902812499999998,1.0,0.0,1.0,67.73134921875,0.1529420668550543,0.986779364732257,1.0149060746653813,0.4041158380744545,0.0048916696793995535,,,,,,,,
0.6,71.968125,0.0359840625,1.0,0.0,1.0,99.07123046875,0.1382921263408084,0.9907502889263125,1.0111386743569184,0.47925100433271983,0.004595415851826656,,,,,,,,
0.8,72.434375,0.0362171875,1.0,0.0,1.0,100.33200546875001,0.13827564215524557,0.990787151141296,1.0111553473061106,0.47966332715615606,0.004517037784090818,,,,,,,,
1.0,72.44125,0.036220625,1.0,0.0,1.0,100.401909375,0.1383111217851924,0.9907829224330247,1.0111589043194618,0.47971234947663927,0.0045175415303054575,,,,,,,,
1.2,72.44125,0.036220625,1.0,0.0,1.0,100.401909375,0.1383111217851924,0.9907829224330247,1.0111589043194618,0.47971234947663927,0.0045175415303054575,,,,,,,,
1.4,72.44125,0.036220625,1.0,0.0,1.0,100.401909375,0.1383111217851924,0.9907829224330247,1.0111589043194618,0.47971234947663927,0.0045175415303054575,,,,,,,,
1.6,72.44125,0.036220625,1.0,0.0,1.0,100.401909375,0.1383111217851924,0.9907829224330247,1.0111589043194618,0.47971234947663927,0.0045175415303054575,,,,,,,,
