mean_pop_count,mean_cell_activity,active_frac,silent_frac,pop_var,pop_std,pop_cv,branching_ratio_mean,branching_ratio_regression,lag1_autocorr,autocorr_time_s,n_avalanches,av_size_mean,av_size_max,av_size_q50,av_size_q90,av_size_q99,av_size_cv,av_size_q99_q50,av_dur_mean_bins,av_dur_max_bins,av_dur_q50_bins,av_dur_q90_bins,av_dur_q99_bins,av_dur_cv,av_dur_q99_q50,rough_size_slope,rough_size_r2,rough_duration_slope,rough_duration_r2,regime,gain,trial,seed_size,cascade_total_size,cascade_duration_bins,cascade_duration_s,extinct_by_end,hit_large_fraction
1.6382978723404256,0.0008191489361702128,0.7446808510638298,0.2553191489361702,1.847894975101856,1.359373008081982,0.8297471607768071,1.0571428571421297,0.7464788732394366,0.37275615206904533,0.0023640095123814804,6,12.833333333333334,38.0,6.5,27.5,36.95,0.9409088668404437,5.68461538461451,5.833333333333333,15.0,3.0,11.5,14.650000000000002,0.7693092581619401,4.883333333331706,,,,,seeded_no_ext,0.4,15,1,77.0,35,0.35000000000000003,True,
1.457142857142857,0.0007285714285714286,0.7428571428571429,0.2571428571428571,1.6195918367346935,1.2726318543611477,0.8733748020119529,0.989743589742861,0.7480916030534351,0.4145896242972363,0.002148502968411763,7,7.285714285714286,16.0,6.0,15.4,15.94,0.7993653768877141,2.656666666666224,3.7142857142857144,7.0,4.0,6.4,6.9399999999999995,0.6056929133853609,1.734999999999566,,,,,seeded_no_ext,0.4,16,1,51.0,26,0.26,True,
2.5492957746478875,0.0012746478873239438,0.8661971830985915,0.13380281690140844,4.613767109700456,2.147968135168782,0.842573135894606,1.0927119628332709,0.8339670468948035,0.5981173473545135,0.013636777451966276,12,30.166666666666668,116.0,14.5,63.7,110.39000000000003,1.1286820909430577,7.613103448275339,10.25,30.0,6.0,20.700000000000003,29.010000000000005,0.8969289043444769,4.834999999999195,,,,,seeded_no_ext,0.4,17,1,362.0,123,1.23,True,
2.52,0.00126,0.88,0.12,3.876266666666667,1.9688236758701037,0.7812792364560803,1.110216367915321,0.8385093167701864,0.571288955597454,0.015029923680147973,28,27.0,122.0,7.0,98.4,117.95,1.4013025490660678,16.849999999997593,9.428571428571429,39.0,4.0,29.200000000000003,38.19,1.2295153471918905,9.547499999997612,,,,,seeded_no_ext,0.4,18,1,756.0,264,2.64,False,
1.9166666666666667,0.0009583333333333333,0.75,0.25,2.076388888888889,1.4409680388158819,0.75180941155572,1.1388888888881874,0.855072463768116,0.5803234979895614,0.007564903771131341,1,,,,,,,,,,,,,,,,,,,seeded_no_ext,0.4,19,1,23.0,9,0.09,True,
5.526666666666666,0.0027633333333333334,0.9933333333333333,0.006666666666666667,9.129288888888889,3.0214713119420624,0.5467077162740982,1.1423989425768217,0.927692566998146,0.6791353740225298,0.019826943632593193,3,,,,,,,,,,,,,,,,,,,seeded_no_ext,0.6,0,1,1658.0,298,2.98,False,
4.48,0.00224,0.9566666666666667,0.043333333333333335,9.056266666666668,3.0093631662972595,0.671732849619774,1.141405826108166,0.9099371654642774,0.6849003712535975,0.0796308974991915,10,134.4,805.0,21.0,462.9999999999999,770.8000000000001,1.898695814068003,36.70476190476016,28.7,159.0,9.0,84.29999999999997,151.53,1.686069162202585,16.836666666664797,,,,,seeded_no_ext,0.6,1,1,1344.0,287,2.87,False,
3.796666666666667,0.0018983333333333333,0.95,0.05,9.541988888888888,3.089010988793806,0.8136113227725177,1.1365891701366213,0.9216204928302938,0.8024196677549754,0.05705710749212309,15,75.93333333333334,690.0,17.0,115.39999999999998,612.2999999999997,2.213906189150351,36.017647058821396,19.0,142.0,7.0,31.999999999999993,127.43999999999994,1.7990456072464,18.205714285711675,,,,,seeded_no_ext,0.6,2,1,1139.0,285,2.85,False,
5.03,0.002515,0.9766666666666667,0.023333333333333334,10.7291,3.27553049138609,0.6511989048479997,1.1761813696639891,0.9021296296296296,0.6693207174134522,0.01415907031414208,6,251.5,1364.0,43.5,706.5,1298.2500000000002,1.97958792948396,29.844827586206215,48.833333333333336,243.0,12.5,131.5,231.85000000000005,1.7826843898520135,18.54799999999852,,,,,seeded_no_ext,0.6,3,1,1509.0,293,2.93,False,
6.206666666666667,0.0031033333333333334,1.0,0.0,6.403955555555555,2.5306037926857603,0.40772348969151756,1.1238758732903207,0.9304081327552699,0.484121277102481,0.010128891445519364,1,,,,,,,,,,,,,,,,,,,seeded_no_ext,0.6,4,1,1862.0,300,3.0,False,
5.43,0.002715,0.9866666666666667,0.013333333333333334,9.898433333333333,3.1461775749841796,0.5794065515623573,1.1068659965266583,0.9309584393553859,0.7209204283586591,0.20272696204687674,4,,,,,,,,,,,,,,,,,,,seeded_no_ext,0.6,5,1,1629.0,296,2.96,False,
4.74,0.00237,0.9666666666666667,0.03333333333333333,8.059066666666668,2.8388495322342586,0.5989134034248227,1.1537910522767751,0.9074600743819733,0.6459222903250081,0.11279798945309413,9,158.0,1075.0,33.0,357.40000000000015,1003.2399999999999,2.076571036551917,30.401212121211195,32.22222222222222,186.0,11.0,70.80000000000003,174.48,1.721895092930484,15.861818181816739,,,,,seeded_no_ext,0.6,6,1,1422.0,290,2.9,False,
6.306666666666667,0.0031533333333333335,0.99,0.01,11.185955555555557,3.344541157700942,0.5303183653859004,1.0821201358937074,0.949538582367956,0.7677025424986447,0.05510747804663029,4,,,,,,,,,,,,,,,,,,,seeded_no_ext,0.6,7,1,1892.0,297,2.97,False,
3.953333333333333,0.0019766666666666665,0.9266666666666666,0.07333333333333333,8.604488888888888,2.933340909081126,0.7419917982496756,1.1250923464817353,0.8886580805982551,0.6781342922327482,0.047576376980418944,18,65.88888888888889,558.0,13.0,142.00000000000009,500.36999999999944,1.9848773777887556,38.489999999996996,15.444444444444445,91.0,5.0,34.40000000000001,83.51999999999992,1.42923044091105,16.703999999996643,,,,,seeded_no_ext,0.6,8,1,1186.0,278,2.7800000000000002,False,
4.613333333333333,0.0023066666666666665,0.9566666666666667,0.043333333333333335,7.297155555555555,2.7013247778739147,0.5855472784407505,1.1494072806786138,0.906927921623513,0.6328152304722013,0.06232911168286928,11,125.81818181818181,996.0,21.0,220.0,918.4000000000003,2.2390192716769426,43.73333333333127,26.09090909090909,181.0,8.0,49.0,167.80000000000004,1.9418140662001224,20.974999999997383,,,,,seeded_no_ext,0.6,9,1,1384.0,287,2.87,True,
4.397590361445783,0.0021987951807228914,0.9156626506024096,0.08433734939759036,9.58890985629264,3.0965964955564744,0.704157559263367,1.1790287198176848,0.8873386089129529,0.6570958939766859,0.03936836340729936,7,104.28571428571429,590.0,17.0,278.00000000000017,558.7999999999997,1.9119067713530349,32.870588235292175,21.714285714285715,106.0,7.0,55.00000000000003,100.89999999999996,1.6073648881496299,14.41428571428365,,,,,seeded_no_ext,0.6,10,1,730.0,152,1.52,True,
4.33,0.002165,0.9733333333333334,0.02666666666666667,6.547766666666666,2.558860423443738,0.5909608368228977,1.1660986398095032,0.9107618540223761,0.6355484389001758,0.02262380292667439,6,216.5,672.0,84.0,538.5,658.6500000000001,1.1172921195863186,7.841071428571337,48.666666666666664,144.0,19.0,118.0,141.4,1.059343508756229,7.442105263157504,,,,,seeded_no_ext,0.6,11,1,1299.0,292,2.92,False,
3.19,0.001595,0.87,0.13,5.533900000000001,2.3524242814594483,0.7374370788271821,1.138724685275831,0.8357733927434755,0.528255708053021,0.00927021453983854,10,31.9,107.0,9.5,89.89999999999999,105.29,1.1550735167339632,11.083157894735676,8.7,24.0,4.0,21.299999999999997,23.73,0.9007417562511639,5.932499999998517,,,,,seeded_no_ext,0.6,12,1,319.0,87,0.87,True,
