analysis_level,module_id,module_size,local_mean_rate_hz,local_pop_count_mean,local_pop_count_std,local_avalanche_tau,local_avalanche_xmin,local_avalanche_n_tail,local_n_avalanches,local_avalanche_size_mean,local_avalanche_size_max,local_avalanche_duration_mean_s,local_avalanche_duration_max_s,local_avalanche_threshold,local_avalanche_threshold_mode,local_frac_silent_bins,local_branching_proxy,local_timescale,N0,N1,n_add,add_neuron_frac,e0,i0,e1,i1,n_add_e,n_add_i,baseline_edge_density,p_new_edge_density,n_edges_old,n_edges_new_total,n_edges_added,mean_out_degree_old,mean_out_degree_new,actual_N,actual_E,actual_I,actual_ei_ratio_implied,actual_dt,actual_refractory_steps,actual_p_ext,actual_slope,actual_e_w,actual_i_w,actual_theta,T_RUN,repeat,seed,condition
4,5,32,3.0628124999999997,0.9801,0.9702082199198273,1.891898126191378,1.0,2362,2362,4.149449618966977,30.0,0.026676545300592717,0.17,0.0,silent_bins,0.3699,0.4991324465008676,0.18776512602981127,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,6,32,3.6615624999999996,1.1717,1.071176507397357,2.033726361017705,2.0,1733,2069,5.663122281295312,42.0,0.03359594006766554,0.23,0.0,silent_bins,0.3049,0.5763720782570737,0.13399647813994156,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,7,32,3.105625,0.9938,0.9757876613280166,1.8787259844893964,1.0,2353,2353,4.223544411389716,34.0,0.02710157246068848,0.22,0.0,silent_bins,0.3623,0.4991750025781169,0.14913876816499397,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,8,32,3.3578125,1.0745,0.9998748671708875,2.2380946614289567,2.0,1918,2266,4.741835834068843,32.0,0.029633715798764344,0.19,0.0,silent_bins,0.3285,0.5152724909479157,0.1566922135896283,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,9,32,4.6621875,1.4919,1.4548313957294159,1.8174603200775874,2.0,1743,1967,7.584646670055923,54.0,0.03631926792069141,0.22,0.0,silent_bins,0.2856,0.5256661216406052,0.18396978252684398,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,10,32,3.0446875,0.9743,0.9565769754703487,1.8775550724038947,1.0,2342,2342,4.160119555935098,24.0,0.02712211784799317,0.15,0.0,silent_bins,0.3648,0.4991417229910954,0.18212121561634656,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,11,32,2.689375,0.8606,0.9284221238208404,2.0006900316260046,1.0,2356,2356,3.6528013582342953,23.0,0.02444397283531409,0.16,0.0,silent_bins,0.4241,0.48390116061400223,0.20196032740749753,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,12,32,2.9006250000000002,0.9282,0.9414057361201916,1.9270974603641968,1.0,2381,2381,3.8983620327593447,27.0,0.02577068458630827,0.16,0.0,silent_bins,0.3864,0.48629627510442297,0.16424353840087924,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,13,32,4.945625,1.5826,1.401633775277979,1.9425916020240153,3.0,1489,1844,8.582429501084599,65.0,0.04059110629067245,0.29,0.0,silent_bins,0.2515,0.5743981025686924,0.23580182061765914,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,14,32,3.8090625,1.2189,1.204318392286691,2.0656019438186455,2.0,1905,2248,5.422153024911032,48.0,0.029661921708185057,0.25,0.0,silent_bins,0.3332,0.4870065733455945,0.27062656713507466,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,15,32,4.0715625,1.3029,1.1030646354588656,1.9370880398079882,2.0,1739,1937,6.726381001548787,38.0,0.03826019617965926,0.23,0.0,silent_bins,0.2589,0.5869430905471271,0.1283007482186504,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,16,32,3.3278125,1.0649,1.0041354440512495,2.203828949714027,2.0,1845,2251,4.730786317192359,27.0,0.02957352287872057,0.16,0.0,silent_bins,0.3343,0.5218466996545608,0.09737398919826834,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,17,32,3.5821875000000003,1.1463,0.9961407079323683,2.0184477101561935,2.0,1758,2000,5.7315,36.0,0.035625000000000004,0.28,0.0,silent_bins,0.2875,0.5770097996704535,0.1533303474993029,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,18,32,3.3312500000000003,1.066,0.9891632827799463,2.217555616794864,2.0,1859,2237,4.765310683951721,29.0,0.029941886455073757,0.18,0.0,silent_bins,0.3302,0.5207358017685724,0.1709873042821574,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,19,32,3.32,1.0624,1.0172051120595098,2.211635047497645,2.0,1838,2249,4.723877278790574,31.0,0.029257447754557582,0.19,0.0,silent_bins,0.342,0.5250531570675788,0.1310635416109283,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,20,32,3.6821874999999995,1.1783,1.0509562835817672,2.0207138479788167,2.0,1718,2047,5.756228627259404,36.0,0.03429897410845139,0.22,0.0,silent_bins,0.2979,0.5734403209628887,0.23168554868625205,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,21,32,3.6824999999999997,1.1784,1.0837773941174451,2.0955216224815576,2.0,1886,2191,5.378366042902784,33.0,0.031684162482884526,0.2,0.0,silent_bins,0.3058,0.5326154806491885,0.22073077974435532,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,22,32,3.420625,1.0946,1.0116574716770494,2.131562623405118,2.0,1799,2158,5.072289156626506,30.0,0.031501390176088974,0.18,0.0,silent_bins,0.3202,0.5496736439342786,0.12147380864460229,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,23,32,2.964375,0.9486,0.9434818705200435,1.8984660556446813,1.0,2334,2334,4.06426735218509,24.0,0.026675235646958013,0.16,0.0,silent_bins,0.3774,0.5111756817165847,0.1078698259357712,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,24,32,4.7090625,1.5069,1.090574339511067,2.06106041661146,4.0,1100,1236,12.191747572815533,61.0,0.07024271844660195,0.35000000000000003,0.0,silent_bins,0.1318,0.7091329479768786,0.0876320868586778,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,25,32,3.3878125000000003,1.0841,1.0115469292128765,2.1894929830314087,2.0,1857,2242,4.835414808206958,26.0,0.02991971454058876,0.18,0.0,silent_bins,0.3292,0.523584261996816,0.16188994174139348,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,26,32,3.730625,1.1938,1.0550078483120398,2.025371650102904,2.0,1779,2051,5.820575329107752,36.0,0.034656265236470016,0.16,0.0,silent_bins,0.2892,0.5688507151018478,0.20045358886917133,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,27,32,4.0884375,1.3083,1.2010208616006635,1.9234395566435536,2.0,1612,1960,6.675,46.0,0.036484693877551023,0.25,0.0,silent_bins,0.2849,0.6286946593936319,0.13438388494896275,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,28,32,7.9665625,2.5493,1.8096876829994728,1.940336914108257,9.0,751,904,28.200221238938052,246.0,0.09830752212389382,0.8300000000000001,0.0,silent_bins,0.1113,0.7142842525324875,0.19976666887941177,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,29,32,3.80375,1.2172,1.117955347945525,2.0185279783897814,2.0,1774,2069,5.883035282745287,36.0,0.03365393910101498,0.22,0.0,silent_bins,0.3037,0.5550997985716901,0.1647621144851369,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,30,32,3.5259375000000004,1.1283,1.030164603352299,2.052965487712906,2.0,1738,2083,5.416706673067691,33.0,0.03315410465674508,0.19,0.0,silent_bins,0.3094,0.5708593950818267,0.10102351786528121,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,31,32,3.4578125,1.1065,1.0304162993664259,2.1465100714519316,2.0,1833,2191,5.050205385668645,32.0,0.030912825193975355,0.19,0.0,silent_bins,0.3227,0.526272039200245,0.14671742619000738,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,32,32,3.61375,1.1564,1.0258357763306951,2.066728462959464,2.0,1745,2101,5.5040456925273675,47.0,0.0333698238933841,0.22,0.0,silent_bins,0.2989,0.5647206528562461,0.16757268108726192,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,33,32,3.71625,1.1892,1.0615099434296411,2.1021489541460707,2.0,1877,2160,5.5055555555555555,41.0,0.03259722222222222,0.23,0.0,silent_bins,0.2959,0.5238132724553255,0.1568011299092473,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,34,32,3.4721875,1.1111,0.998877765294633,2.157451044853051,2.0,1841,2175,5.108505747126436,36.0,0.03171034482758621,0.22,0.0,silent_bins,0.3103,0.5576561240032255,0.12979429858654656,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,35,32,5.3315624999999995,1.7061,1.3080989221003128,1.744287547258032,3.0,1114,1344,12.694196428571429,84.0,0.06060267857142857,0.39,0.0,silent_bins,0.1855,0.7028214115712493,0.1625138076450921,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,36,32,7.3725,2.3592,1.5025895514078353,1.6804637641412206,7.0,583,708,33.32203389830509,179.0,0.13049435028248588,0.75,0.0,silent_bins,0.0761,0.7992228641546091,0.1992785027822404,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,37,32,3.9324999999999997,1.2584,1.1521412413415293,1.9554357121419859,2.0,1694,1979,6.358767054067711,47.0,0.03532592218292067,0.23,0.0,silent_bins,0.3009,0.573740080387509,0.3097035745671038,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,38,32,3.2603124999999995,1.0433,0.9947990299552971,2.1721030353450415,2.0,1736,2123,4.914272256241168,35.0,0.0309609043805935,0.22,0.0,silent_bins,0.3427,0.5550529355149182,0.14728877267211007,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,39,32,6.164687499999999,1.9727,1.4048326270413853,1.8118696226589444,5.400000000000006,818,1023,19.283479960899317,130.0,0.0849071358748778,0.58,0.0,silent_bins,0.1314,0.6967997135598711,0.22318309872374895,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,40,32,2.6609375,0.8515,0.9074402184166183,2.0530246696129844,1.0,2455,2455,3.468431771894094,23.0,0.023564154786150714,0.14,0.0,silent_bins,0.4215,0.4634807878592186,0.13851453492457624,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,41,32,2.9015625,0.9285,0.9557132153528065,1.9085080686438363,1.0,2319,2319,4.003880983182406,28.0,0.02620526088831393,0.17,0.0,silent_bins,0.3923,0.5029005913827092,0.12809460913077342,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,42,32,5.083125,1.6266,1.231248325887187,1.670812656371561,2.0,1276,1448,11.23342541436464,73.0,0.05620856353591161,0.35000000000000003,0.0,silent_bins,0.1861,0.688576990554928,0.2564113546245126,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,43,32,4.0690625,1.3021,1.1278455523696496,1.9082308918214301,2.0,1653,1895,6.871240105540897,46.0,0.03898153034300792,0.22,0.0,silent_bins,0.2613,0.5800363954977421,0.22627316133637276,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,44,32,4.9506250000000005,1.5842,1.1436390864254333,1.8763006890097507,4.0,984,1197,13.234753550543024,95.0,0.06982456140350878,0.5,0.0,silent_bins,0.1642,0.6889406957250629,0.29017553145811836,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,45,32,4.068125,1.3018,1.3198169418521646,1.8029171823998364,2.0,1356,1603,8.121023081721772,75.0,0.04209606986899563,0.39,0.0,silent_bins,0.3252,0.7184926524079732,0.13853695652879378,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,46,32,2.773125,0.8874,0.904721636748011,1.925336763090173,1.0,2208,2208,4.019021739130435,28.0,0.02725090579710145,0.19,0.0,silent_bins,0.3983,0.5295765877957659,0.08312990183185236,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,47,32,3.6115625,1.1557,1.0453025925539456,2.0536926998213385,2.0,1779,2068,5.588491295938105,50.0,0.033592843326885884,0.35000000000000003,0.0,silent_bins,0.3053,0.5550475719757816,0.1627535475543091,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,48,32,3.2746875,1.0479,1.000002794996094,1.8653863344290984,1.0,2338,2338,4.482035928143713,29.0,0.028045337895637297,0.16,0.0,silent_bins,0.3443,0.5376692733168034,0.20661240316015808,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,49,32,4.7590625,1.5229,1.1198551647422983,1.9872230867705658,4.0,1083,1341,11.356450410141685,71.0,0.06092468307233408,0.4,0.0,silent_bins,0.183,0.6996557418343642,0.1849271569223699,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,50,32,3.5596875,1.1391,0.9942591161261737,1.9582667454779277,2.0,1600,1902,5.988958990536277,40.0,0.03715036803364879,0.23,0.0,silent_bins,0.2934,0.5960806613883907,0.20631760593335305,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,51,32,4.80625,1.538,1.2133243589411695,1.9448282682430258,3.0,1356,1636,9.400977995110024,61.0,0.04822738386308068,0.32,0.0,silent_bins,0.211,0.6279609120521172,0.17188191753438326,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,52,32,3.729375,1.1934,1.0249860681980025,1.950221804607149,2.0,1659,1893,6.304278922345484,42.0,0.038172213417855254,0.28,0.0,silent_bins,0.2774,0.6081878435176205,0.17326946697927198,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,53,32,3.4534374999999997,1.1051,1.0165893910522577,2.1249068845680092,2.0,1809,2154,5.130454967502321,33.0,0.03159702878365831,0.19,0.0,silent_bins,0.3194,0.5405669165594641,0.1882010682524306,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,54,32,3.275625,1.0482,0.9815685202776219,2.1489362479517267,2.0,1765,2151,4.873082287308229,28.0,0.03101348210134821,0.17,0.0,silent_bins,0.3329,0.5543378109694002,0.14162188678194815,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,55,32,3.6596875,1.1711,1.0558526364981051,1.739512550953922,2.0,1056,1319,8.878695981804396,64.0,0.05291129643669446,0.4,0.0,silent_bins,0.3021,0.7191359266261717,0.16108418398499605,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,56,32,3.836875,1.2278,1.0456132937180935,2.0386797981625033,2.0,1823,2141,5.734703409621672,55.0,0.03392807099486222,0.33,0.0,silent_bins,0.2736,0.5417003114546084,0.21013790789887551,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,57,32,4.02375,1.2876,1.1206633035840872,1.9368001553460732,2.0,1747,1974,6.522796352583587,35.0,0.036808510638297876,0.18,0.0,silent_bins,0.2734,0.5743556302982462,0.10696999397194162,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,58,32,2.835625,0.9074,0.9571965524384216,1.9587065605131997,1.0,2426,2426,3.740313272877164,30.0,0.02442704039571311,0.17,0.0,silent_bins,0.4074,0.4695602184535786,0.14779067080352018,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,59,32,4.4799999999999995,1.4336,1.1187452971968195,1.874380043148455,3.0,1219,1521,9.425378040762656,57.0,0.05152531229454306,0.29,0.0,silent_bins,0.2163,0.6810428260343576,0.19737022480408034,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,60,32,5.125625,1.6402,1.21282478536679,1.972651932230527,4.0,1171,1393,11.774587221823403,75.0,0.059073941134242636,0.4,0.0,silent_bins,0.1771,0.6741340768694565,0.14869186756579594,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
4,61,32,2.84125,0.9092,0.9261508300487561,1.9560256945355108,1.0,2410,2410,3.7726141078838173,24.0,0.02512448132780083,0.16,0.0,silent_bins,0.3945,0.4876803419818322,0.12910458467389227,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004234617308654327,0.0004234617308654327,1693,1996,303,0.8465,0.9072727272727272,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,0,12346,add_frac_0.1000_nadd_200
